phrase,uri,ms
 انه من كيدكن يقول تمزيق القميص من فعلكن يعني امراته ثم قال ان كيدكن يعني فعلكن عظيم لان المراه لا تزال بالرجل حتي يقع في الخطيه العظيمه ثم قال الشاهد ليوسف يوسف اعرض عن هذا الامر الذي فعلت بك ولا تذكره لاحد ثم اقبل الشاهد علي المراه فقال واستغفري لذنبك يعني واعتذري الي زوجك واستعفيه الا يعاقبك انك كنت من ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,543
 تراود فتاها العبراني يعني عبدها الكنعاني عن نفسه قد شغفها حبا يعني غلبها حبا شديدا هلكت عليه انا لنراها في ضلال مبين يعني في خسران بين يعني شقا من حب يوسف عليه السلام حتي فشا عليها فلما سمعت زليخا بمكرهن يعني بقولهن لها ارسلت اليهن فجنها واعتدت لهن متكا وهو الاترج وكل شي يحز بالسكين فهو متكا واتت يعني واعطت ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,543
 امه ساره وورثت ساره حسنها من قبل حوا امراه ادم عليه السلام وحسن حوا من ادم لانها خلقت منه وقال مقاتل كل ذكر احسن من الانثي من الاشيا كلها وفضل يوسف في زمانه بحسنه علي الناس كفضل القمر ليله البدر علي الكواكب وقالت اي ثم قالت يا يوسف اخرج عليهن من البيت فلما راينه اكبرنه يعني اعظمنه وقطعن ايديهن يعني ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,544
 فذلكن الذي لمتنني فيه الذي افتتنتن به ولقد راودته عن نفسه فاستعصم يعني فامتنع عن الجماع ولن لم يفعل ما امره ليسجنن وليكونا من الصاغرين يعني المذلين قالت النسوه يا يوسف ما يمنعك ان تقضي لها حاجتها فدعي يوسف ربه قال رب السجن احب الي مما يدعونني اليه من الزنا حين قلن ليوسف ما يحملك علي الا تقضي لها حاجتها ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,544
 بدا للزوج من بعد ما راوا الايات يعني من بعد ما راوا العلامات في تمزيق القميص من دبر انه بري ليسجننه حتي حين وذلك انها قالت لزوجها حين لم يطاوعها يوسف احبس يوسف في السجن لا يلج علي فصدقها فحبسته فقال له صاحب السجن من انت قال ولم تسالني من انا قال لاني احبك قال اعوذ بالله من حبك احبني ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,544
 من اخوتي ما لقيت واحبتني امراه العزيز فلقيت من حبها ما لقيت فلا حاجه لي في حب احد الا في الهي الذي في السما قال اخبرني من انت قال انا يوسف نبي الله ابن يعقوب صفي الله ابن اسحاق ذبيح الله ابن ابراهيم خليل الله وكان يوسف في السجن ينس الحزين ويطمن الخاف ويقوم علي المريض ويعبر لهم الريا ورقي ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,544
 بتاويله يقول اخبرنا بتفسير ما راينا في المنام انا نراك من المحسنين وكان احسانه في السجن انه كان يعود مرضاهم ب ويداويهم ويعزي مكروبهم وراه متعبدا لربه فهذا احسانه قال يوسف الا اخبركما باعجب من الريا التي رايتما قال لا ياتيكما طعام ترزقانه الا نباتكما بتاويله الا اخبرتكما بالوانه قبل ان ياتيكما الطعام فقالوا ليوسف انما يعلم هذا الكهنه والسحره ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,545
 الخباز والساقي اارباب متفرقون خير االهه شتي تعبدون خير يعني افضل ام الله الواحد القهار لخلقه لان الالهه مقهوره كقوله في النمل الله خير اما يشركون من الالهه ثم قال يوسف عليه السلام ما تعبدون من دونه من الالهه الا اسما سميتموها انتم واباكم انها الهه ما انزل الله بها من سلطان ان الحكم يعني القضا الا لله في التوحيد ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,545
 القيم يعني المستقيم وغيره من الاديان ليس بمستقيم ولكن اكثر الناس يعني اهل مصر لا يعلمون بتوحيد ربهم يا صاحبي السجن اما احدكما فيسقي ربه خمرا وهو الساقي قال له يوسف تكون في السجن ثلاثه ايام ثم تخرج فتكون علي عملك فتسقي سيدك خمرا واما الاخر وهو الخباز فيصلب فتاكل الطير من راسه واسمه شرهم اشم قال له يوسف تكون ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,546
 الخباز تعبير رياه فقال ما رايت شيا انما كنت العب فقال له يوسف قضي الامر الذي فيه تستفتيان يقول رايتما او لم تريا فقد وقع بكما ما عبرت لكما وقال يوسف للذي ظن انه ناج منهما من القتل اضمار وهو الساقي اذكرني عند ربك يعني سيدك فانه يسرني ان يخرجني من السجن يقول الله فانساه الشيطان ذكر ربه يعني يوسف ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,546
 خمس سنين فكان في السجن اثنتا عشره سنه فذلك قوله ا ثم بدا لهم من بعد ما راوا الايات ليسجننه حتي حين وقال النبي صلي الله عليه وسلم لو ان يوسف ذكر ربه ولم يستغث بالملك لم يلبث في السجن بضع سنين ولخرج من يومه ذاك قال واتي جبريل يوسف حين استغاث بالملك وترك دعا ربه فقال له ان الله ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,546
 ابيك وانت اصغرهم قال انت يا الهي قال ان الله يقول من عصمك من الخطيه وقد هممت بها قال انت يا الهي قال فكيف تركتني واستغثت بعبد مثلك فلما سمع يوسف ذكر الخطيه قال يا الهي ان كان خلق وجهي عندك من اجل خطيتي فاسالك بوجه ابي وجدي ان تغفر لي خطيتي وقال الملك وهو الريان بن الوليد للملا من ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,546
 وانها ليست من الاحلام المختلطه فمن ثم قالوا وما نحن بتاويل الاحلام بعالمين وجاه جبريل عليه السلام فاخبره انه يخرج من السجن غدا وان الملك قد راي ريا فلما نظر يوسف الي جبريل عليه البياض مكلل باللل قال مقاتل قال له ايها الملك الحسن وجهه الطيب ريحه الطاهر ثيابه الكريم علي ربه اي رسل ربي انت قال انا جبريل قال ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,547
 مثكله موجعه قال ايها الملك الحسن وجهه الطيب ريحه الطاهر ثيابه الكريم علي ربه هل رايت يعقوب قال نعم قال ايها الملك من ضم اليه بعدي قال اخاك بنيامين قال يوسف يا ليت السباع تقسمت لحمي ولم يلق يعقوب في سببي ما لقي فلما سمع الساقي ريا الملك ذكر تصديق عباره يوسف عليه السلام في نفسه وفي الخباز فذلك قوله ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,547
 ارجع الي الناس يعني اهل مصر لعلهم يعني لكي يعلمون تعبيرها يعني تعبير هذه الريا ثم علمهم كيف يصنعون قال تزرعون سبع سنين دابا يعني دابين في الزرع ثم علمهم يوسف ما يصنعون فقال فما حصدتم من حب فذروه في سنبله فانه ابقي له للا ياكله السوس الا قليلا مما تاكلون فتشقونه ثم ياتي من بعد ذلك يعني من بعد ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,548
 مما تدخرون فتحرزونه ثم ياتي من بعد ذلك يعني من بعد السنين المجدبات عام فيه يغاث الناس يعني اهل مصر بالمطر وفيه يعصرون العنب والزيت من الخصب هذا من قول يوسف وليس من ريا الملك فرجع الرسول فاخبره فعجب وقال الملك واسمه الريان بن الوليد اتوني به يعني بيوسف فلما جاه الرسول يعني رسول الملك وهو الساقي قال له ارجع ,0150MuqatilIbnSulayman.TafsirMuqatil.Shamela0023614-ara2,548
