Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
1064,النسبه,اخرها,بفتح,الخرجاني,الشبويي,والمشهور,البحري,شبويه,المنقوطه,الزجاجي,16,16,5
1065,وابي,الخالق,وابوي,شهده,العيشوني,وبالموصل,الطلايه,البرداني,البطاحي,نسيم,16,16,9
1066,وكسوت,عرشي,كسوت,هبط,الكرسي,نور,حبيبي,وجهك,خلقت,خلقا,16,13,11
1067,العروسين,عسقلان,اسكنه,الخلدي,السري,طوبي,فتشرد,روعاتنا,يقودونها,المعلي,16,16,10
1068,النمري,داسه,البر,قاسم,عتاب,وضاح,اصبغ,زرقون,المعافري,يجدر,16,16,12
1069,واوصي,بثريا,ودفعها,يوشع,بره,عمران,جفيسه,اصف,شعيب,جفسيه,16,16,15
1070,اقضي,البينه,بينه,ميراثا,وقتا,جعلته,لهذين,ايديهما,المراتين,وتركها,16,16,5
1071,بالبرزالي,بطاعون,بعملها,وستماه,اجتاز,حادي,وبرزاله,وتنكر,بالسلامه,القلزم,16,16,11
1072,اللقاط,نتحدث,ماضيا,سلامه,وتناسخت,واختبطوا,فودعنا,ونبكر,يماكس,التكابه,16,16,11
1073,ناسيا,الصوم,عامدا,يستانف,المسيس,الشهرين,ليلا,استانف,نهارا,التتابع,16,16,16
1074,الاشناني,العلاف,البرتي,خيرون,العقاق,خالي,العتيك,اتبعته,فدبره,عفيجه,16,16,6
1075,البتع,شراب,اسكر,يسكر,الفقاع,حرام,الدراوردي,سالنا,سل,انهي,16,15,14
1076,الايسنوي,وغلبتهم,ورحمنا,جمود,الجمود,فتواجد,ترجمها,وبكوا,وريت,الشقيق,16,16,13
1077,لمولاه,سابه,يبيعه,مسلمين,بامان,يوالي,ابوه,مولاه,تسلم,مستامنا,16,16,12
1078,محصنا,يرجم,وتغريب,حد,الفاعل,جلد,يعزر,والنخعي,يحصن,الزاني,16,16,16
1079,ضعف,المعتصم,لكانوا,سماعه,بصره,للمامون,ركعه,القضا,ومه,وضم,16,16,12
1080,الروثه,الحجرين,ركس,روثه,احجار,حجرين,والقي,فاخذت,اتيه,والتمست,16,15,15
1081,شحمه,حمرا,المنكبين,مربوعا,منكبيه,حله,ار,يبلغ,بعيد,رايته,16,16,14
1082,لبن,مغلوبا,اللبن,ينشر,التحريم,غالبا,اختلط,الحرمه,بلبن,بجامد,16,16,15
1083,زملوني,المدثر,فانذر,بوادره,فحمي,فرعبت,فاهجر,وتتابع,رداد,والرجز,16,16,14
1084,الراجع,رجع,يحد,حدوا,الحد,وخالان,بالزنا,المشهود,الجلد,حد,16,15,9
1085,يفطر,الحقنه,جوفه,رطبا,الدوا,افطر,المثانه,يابسا,يفطره,التقطير,16,15,13
1086,التابعي,تامتيت,الصريفيني,القدوه,الطالقاني,نجيد,ثعلب,عبدالواحد,الحدثي,سلميا,16,16,5
1087,اقواتها,ارزاقها,محسوب,انيسه,ممنون,المنهال,كلا,سما,اصاب,يختلف,16,16,14
1088,وماتين,لتسع,انباري,مدينتنا,الخطبي,وتسعين,خلون,كامل,البهلول,ومات,16,15,5
1089,لطم,ارني,اعطني,المازني,صعقا,اليهود,الخدري,وخر,دكا,تخيروا,16,16,11
1090,لمثلك,الصبر,والافك,برهه,منزل,هذبتك,ضنك,بالسبك,اسوه,الجميل,16,15,15
1091,الباغي,قتلته,يرثه,يرث,ورثه,الباطل,اتلف,العادل,حق,وانا,16,16,14
1092,رقم,سنن,مصنف,والمثبت,المعجم,قلم,الاصل,الكبير,الكبري,الدارقطني,16,13,5
1093,لقومكما,بيوتا,تبوا,واوحينا,امنين,واجعلوا,حكايه,بيوتكم,ادخلوا,مصرا,16,14,14
1094,ويكبو,وينبو,الراحم,العاذ,اصمعي,طايه,دنيا,وتروي,الجوا,وتبت,16,16,14
1095,الكلابي,جوصا,الزبيدي,الحناي,عمير,الوهاب,الخضر,جوما,راشد,الزهري,16,16,13
1096,الغاصب,بنصف,المولي,فيسلم,فجني,يرجع,الجنايه,فيدفعه,ويرجع,الجنايتين,16,14,9
1097,قصصا,والصالحون,قصصهم,باقون,لعلهم,المبطلين,القصص,لاولي,قصص,الالباب,16,16,10
1098,شهوته,ولدا,انامله,عاضا,ريش,اثنا,انملته,صيح,صدره,كالطار,16,16,15
1099,المخلصين,لنصرف,والفحشا,عبادنا,سلطان,السو,لاغوينهم,فبعزتك,عبادك,عبادي,16,16,14
1100,ريح,العير,لاجد,فصلت,فصولا,مسيره,انفصل,حيطانه,القميص,ابوهم,16,16,16
1101,الناخس,الراكب,الضمان,الدابه,الساق,يضمن,فقتلته,نخسها,بثقل,والضارب,16,15,11
1102,نضيع,برحمتنا,يتبوا,استخلصه,لدينا,مكين,ولاجر,يتقون,لنفسي,اتوني,16,16,15
1103,تذهبوا,الذب,غافلون,ليحزنني,واخاف,لناصحون,ياكله,لحافظون,وانتم,تامنا,16,16,16
1104,عرفني,يعرفني,النذير,واتبعت,خادما,اباي,البشير,تلا,مله,فانا,16,16,15
1105,اصغرنا,كلكم,سرحكم,اخبروني,وامهاتنا,نمتار,يعرفوه,اكفيكم,شمعون,ابينا,16,14,13
1106,نواهم,دين,يعتقون,عتقوا,ينويهم,ينوهم,الماذون,يعتق,عبده,مستغرق,16,15,11
1107,ويتقوت,ينم,حبات,الغداه,بخمس,طهاره,ويصلي,المتون,العشا,زيادات,16,16,16
1108,زملوني,بالقلم,خديجه,فرجع,يرجف,فانطلقت,وربك,والجميع,اقرا,الاكرم,16,16,9
1109,كوفيون,المحياه,وحصين,عياش,وليث,الحمصي,وعبد,فق,بدشتك,المعتمر,16,16,10
1110,الصف,خلفي,فجبذني,مجلز,المقدم,فجذبني,مقدم,جبذه,اصلي,فنحاني,16,16,16
1111,فريضه,عمرويه,مغلس,الصلت,المغلس,الحماني,طلب,بمرو,العلم,بشر,16,14,11
1112,الانس,يرونهم,يدخلون,ماثور,يكونون,الجن,يراهم,ربضها,الجنه,يطمثهن,16,15,11
1113,جاهلون,وينسبهم,العير,بامره,ارادوه,ايتها,انكم,لسارقون,عير,لفي,16,16,12
1114,امنكم,امنتكم,لحافظون,حافظا,فالله,ذكرتم,هل,وضمنتم,اخيه,يكتل,16,15,15
1115,تزوجهن,وتحته,وبينهن,اختين,فنكاح,تعتد,اختان,زوجها,العده,نسوه,15,14,11
1116,قيمته,ديه,بلغت,بالغه,الحر,العاقله,الجاني,الديه,جنايه,الجنايه,15,15,13
1117,طح,خز,قط,مي,موقوف,عه,حديث,الثنيه,كم,الجهاد,15,15,1
1118,اخبرهم,قومي,صدقات,سبيه,ركب,صدقاتهم,اعتقيها,مليكه,تميم,وجات,15,15,14
1119,العبدلكاني,طملوس,جسمي,الزوزني,الكامل,ذكيا,تذيق,مجدكم,وانتضوها,زعاره,15,15,8
1120,غريبا,فطوبي,للغربا,بدا,فروه,جدته,ميمونه,وسيعود,خارجه,يعود,15,15,15
1121,اخوي,مكتهل,الظافر,بالقصه,حار,زمام,وجبريل,القصر,اخيهما,لمولانا,15,15,14
1122,بسكين,خاصرته,فاخطاه,فعثر,وضربه,فبرك,بمرزبه,فضربه,للغلامين,خلياه,15,15,15
1123,الواقف,للقيم,الولايه,المتولي,القيم,ولايه,للواقف,والولايه,الوقف,حياته,15,13,8
1124,مجبر,حديثه,حدثناه,انتخبه,فانكرها,دهثم,فرات,اشوع,الفرات,سحيم,15,14,7
1125,الماجل,مصاره,القاعه,مكناسه,المهدي,العدوه,الزيتون,بحبل,تاشفين,والاحوي,15,15,12
1126,مخصوصين,الارجاني,للنظر,حسداي,ومرمتهما,ومرتبته,والماجار,يحلفان,جبس,تلاوتكم,15,15,9
1127,الوليمه,الدعوه,عصي,ويترك,الاغنيا,شر,طعام,يدعي,ورسوله,ترك,15,12,12
1128,محصور,والمبتدع,المفتون,بدعته,صل,خيار,عفان,انك,الاوزاعي,امامه,15,14,14
1129,نطفه,بوالديه,البا,ويجوز,تتعلق,تتظاهرون,بوصينا,بالاحسان,تظاهرون,وليكونا,15,15,11
1130,حصصهم,شركاه,عتق,وعتق,فاعطي,فاستسعي,قيمه,اعتق,ثمن,مال,15,14,14
1131,ونصفك,شملتنا,وتخطت,ذاكا,اخاكا,فقدنا,ساصرف,اتتها,الغادي,لظالم,15,15,15
1132,سوطا,يبلغ,اسواط,التعزير,يتجاوز,ليلي,الجرم,الادب,شبرمه,ثمانين,15,15,13
1133,الباع,عيب,وهبه,البيع,فالهبه,بتراضيهما,ويضمنه,يرض,الامتعه,ضمان,15,15,11
1134,وكتاب,الاقناع,سيبويه,الرد,ابيات,شرح,سينا,السيرافي,الاوابد,المزابل,15,15,12
1135,وواد,السكون,واخره,واد,بالفتح,الحران,سوبلا,نهر,نجدي,مهمله,15,15,8
1136,الرابيون,راسهم,يهودي,مسيره,يومين,اعيانهم,نحو,يهوديا,الرابيين,التوراه,15,12,3
1137,الاستثنا,العظم,استثنا,المستثني,المقدرات,المشبه,الثنيا,بانا,المجانسه,بالباقي,15,15,9
1138,والصف,الاستهام,الاذان,فاقرع,الندا,سمي,يعلم,ويذكر,اقواما,يجتلدون,15,15,14
1139,اصطرف,بالشعير,فتراوضنا,التمس,فدعاني,يقلبها,صرفا,الشعير,بماه,اوس,15,15,15
1140,المسندي,راشد,الصنعاني,بالافراد,التصفيق,معمر,وبه,الزهري,مثقال,يره,15,15,2
1141,اخوان,والحج,الحج,البيوع,الصوم,والفضال,اللباس,والجهاد,الفضال,والبيوع,15,14,3
1142,المنكدر,والمنكدر,االزبير,مقرن,جرجان,وميسره,فعمر,عرفجه,بالقوي,وثقف,15,15,10
1143,يتعاقبون,وملاكه,ويجتمعون,ملاكه,فيكم,بالنهار,بالليل,وسبح,الفجر,افعلوا,15,14,15
1144,اثنان,الاخرم,عصر,طرسوسي,دينوري,الاصم,فاحدهما,الجوني,الطرسوسي,والدينوري,15,13,14
1145,سبيلا,شرعه,تجهر,تخافت,بصلاتك,وابتغ,جعلنا,فيسمع,منهاجا,اصحابك,15,15,11
1146,بتمره,تمره,الطريق,اخاف,وجد,والصحيفه,بالخشبه,الصدقه,لولا,حطبا,15,14,14
1147,سقطت,ساقط,انظر,مرجع,والزاهر,سوره,المعقوفين,اضيفت,يقتضيها,اهتز,15,15,14
1148,ويرجم,الغاره,حجاج,والتحول,ضيعتها,جداد,نخلها,واعراضه,جريج,وترث,15,9,5
1149,وعد,وملوكا,فاتمروا,يظنون,وجلساه,يشكون,الشفار,يطوفون,تذاكر,فرعون,15,15,15
1150,سوره,النحل,الاسرا,الماده,التوبه,الانعام,الانفال,طه,البقره,الفاتحه,15,14,10
1151,وتركتموني,لضللتم,يتلون,فاتبعتموه,كتف,اتاكم,فجعلت,قصص,والنبي,بكتاب,15,15,13
1152,باللات,والعزي,حلفه,بالطواغيت,حلف,يحلف,واللات,طاغوت,معمر,سبويه,15,14,13
1153,التودد,وحظي,مطبوع,الاخلاق,متمولا,بامواله,صناعه,سروات,وخدم,وهاس,15,15,10
1154,كسبكم,اطيب,اولادكم,كسبه,اغتسلت,عاشه,الاعمش,ورسول,فكلوا,والوقيه,15,14,13
1155,والاصول,مجانبا,والوعظ,اماما,والسدد,ريس,والحشمه,القزويني,والتفسير,تفقه,15,15,13
1156,الخلصه,تريحني,ورجالها,احمس,اجرب,فبارك,بعثك,خيل,تركتها,جتك,15,15,14
1157,اصبهان,هزاري,مهرويه,رنجه,والمنسجر,للمرابطه,الاصبهفذ,لباعوا,قزوين,عصام,15,14,4
1158,الافشواني,يبغيان,برزخ,الغجدواني,يلتقيان,مرج,ويدفنونه,زيدان,والصعق,بالحيات,15,15,10
1159,الالباني,الجامع,ضعيف,حكم,حم,رقم,انظر,صحيح,طب,لياوي,15,15,3
1160,الرطب,والبطيخ,بيساره,بالبطيخ,فياكل,الفاكهه,بيمينه,ياخذ,احب,عطيه,15,15,14
1161,ثلاثتهم,الطهاره,كلاهما,الكبري,التفسير,الصوم,الصيام,الادام,الوليمه,غيلان,15,15,1
1162,الثقات,وعنه,حبان,بخ,للتمييز,ويقال,جدعان,حمصي,كبشه,منبه,15,15,7
1163,السرير,قامتي,عمودي,جنازه,كاهله,العمودين,سرير,يحمل,قاما,المقدمين,15,15,15
1164,بسماعي,وكاتبه,بسماعه,وشهاب,ناصح,بقراه,العالم,الدمياطي,شرف,الجز,15,15,6
1165,وعنه,وثقه,وليث,الوحاظي,الكوفي,معين,وجماعه,مولاهم,الحمصي,الاشعري,15,15,5
1166,سعنه,هدي,سلام,الحوطي,السري,اراد,جده,العسقلاني,الابار,المتوكل,15,15,13
1167,الحداد,الجمال,نعيم,الخير,خلاد,الراراني,ملحان,ريذه,ابوعمران,خدثنا,15,15,1
1168,السنجاري,صله,المراغي,نعلا,نصر,خفا,الموصلي,ويمسك,الفتح,ليعطي,15,15,7
1169,مزر,السخا,اعمي,قاد,مكفوفا,السخي,مرفوعا,البخيل,وطعام,ذراعا,15,14,7
1170,استتابه,ينتسب,وقصه,المريسي,انكر,مشهوره,اعتقاداته,اعتقاداتهم,معتزله,العرش,15,15,13
1171,ملتقي,والبخاري,ورقمه,رقم,نهايه,الاسناد,مسلم,الاضاحي,انظر,اخرجه,15,9,2
1172,صداق,يتزوج,الاربعه,عدتها,امراته,العده,عده,يزوجها,فاخلوني,فزوجوها,15,14,9
1173,للصوفيه,والخواص,الصوفيه,والجنيد,والنوري,يتغوط,الزجاجي,وحج,النيسابوري,ستين,15,15,12
1174,وثنا,ثنا,قط,كم,الحناط,وعن,وكيع,المثني,اذوا,القوهستاني,15,14,1
1175,تريني,اتستطيع,المازني,الراس,فاحتج,جد,لعبد,ايجز,وامسحوا,بروسكم,15,14,14
1176,جنين,انثي,نقص,حيا,ذكرا,ميتا,قيمته,ففيه,الجنين,جنينا,15,14,13
1177,فاكرموه,اتاكم,مسحه,جرير,حجبني,كريم,الامه,فاكرمه,باربعين,رداه,15,15,14
1178,مينا,الرفا,اويس,وعيسي,كالارقم,الزناد,جنينها,بشر,البغدادي,ديه,15,15,5
1179,حريره,تعرفون,فاستخرج,بابا,بيضا,صوره,الساقين,حمش,ضخم,متقلد,15,14,14
1180,واكثروا,وزنوا,اسرفوا,ناسا,قتلوا,فاتوا,الشرك,تقنطوا,اخبرهم,اخبره,15,15,15
1181,سماحه,امتك,ورزق,شكايته,شكاته,وادني,وقلت,بلي,سيد,مالا,15,15,11
1182,الحرور,غربت,وليجه,ادخلته,ذر,بالنهار,الشمس,والسموم,يكور,يولج,15,15,15
1183,وابا,السجزيون,وابو,اللوكري,محمش,والحافظ,المزكي,والفقيه,النوقاني,وخليل,15,14,5
